Description,Unnamed: 1,Label
"sticks 7/8"" strut",,Exclude
"sticks of  1-1/2"" Deep Strut",,Exclude
"sticks of  1-1/2"" deep Strut",,Exclude
"sticks of  3/4"" GRC ",,Conduit
"sticks of  7/8"" Shallow strut ",,Exclude
"sticks of 1-1/2"" Deep strut",,Exclude
"sticks of 1/4"" x 10' Allthread",,Exclude
"sticks of 10 long x 1/4"" Allth",,Exclude
"sticks of 3/4"" PVC",,Conduit
"sticks x 10"" of thin strut",,Exclude
stiffy 120 as identified on or,,Exclude
stop set,,Exclude
"straight 1 1/2"" flex connector",,Exclude
"straight 1 1/4"" sealtight conn",,Exclude
"straight 2"" flexible metallic ",,Exclude
straight carflex connectors,,Exclude
"straight flex conn 1/2""",,Exclude
straight flex connector,,Exclude
straight flex connectors insul,,Exclude
"strain relief 1"" SO cord conne",,Exclude
strain relief connector,,Exclude
strain relief connector for 8/,,Exclude
strain relief connectors 1/2”,,Exclude
strain relief with connector  ,,Exclude
strapping seals,,Exclude
stretch Wrap,,Exclude
stretch wrap,,Exclude
striker for cadweld,,Exclude
string  O lights 100’,,Exclude
string lights,,Exclude
string o lights  100’,,Exclude
string-o-lights 100',,Exclude
strings of lights with bulbs.,,Exclude
stripe charge,,Exclude
strut,,Exclude
strut 1 -5/8 x 7/8 x 10',,Exclude
strut L bracket,,Exclude
strut L brackets,,Exclude
strut L brackets 4-hole,,Exclude
strut blocks for roof,,Exclude
strut channel,,Exclude
strut channel galvanized 1 5/,,Exclude
strut channel galvanized 1 5/8,,Exclude
strut feet 1 5/8” deep,,Exclude
"strut nuts 1/4""",,Exclude
strut shallow 10' with holes,,Exclude
"strut strap 3""",,Exclude
"strut straps 1 1/2""",,Exclude
strut straps 1 1/4 Steel Univ,,Exclude
strut straps 1 In. Steel Univ.,,Exclude
strut support base,,Exclude
stud wall box attachements (C,,Exclude
stud wall box attachements (CM,,Exclude
suction hose,,Exclude
supper 33 m electrical tape,,Exclude
surtax on first $5000,,Exclude
survey stakes (12pk),,Exclude
survey whiskers with nails,,Exclude
swaging tool,,Exclude
swazall blade carbide,,Exclude
switch blank,,Exclude
switch box toggle switch plate,,Exclude
switch rs covers,,Exclude
switch/duplex receptacle plate,,Exclude
swivel photo cells 120 volt,,Exclude
"t grid 24"" hanger for 2-1/8"" d",,Exclude
t-bar bracket,,Exclude
t. #1 AWG THHN CU wire,,Wire
t8 ballast for two t8 lamps,,Exclude
ta-1/2,,Exclude
ta-2 mechanical lugs,,Exclude
tammspatch,,Exclude
tamp,,Exclude
tamper proof duplex receptacle,,Exclude
tamper resistant weather proof,,Exclude
tan folding chair,,Exclude
tan wire nut bags,,Exclude
tan wire nuts,,Exclude
tap con 1/4 x 1 1/2,,Exclude
tap con bits home depot # 1149,,Exclude
tap con bits home depot # 48 2,,Exclude
tap con screws Home depot # 24,,Exclude
"tap cones 1"" by 1-1/4""",,Exclude
tap cons 3/16 X 1 1/4,,Exclude
tap cons w/ pilot bit 3/16 x 1,,Exclude
tap tool for tap,,Exclude
tapcon,,Exclude
tapcon 1-1/4” by 1/4”,,Exclude
tapcon 1/4 x 1 1/4,,Exclude
tapcon 1/4 x1 1/4 blue masonry,,Exclude
tapcon 1/4x 1 1/4 5/16 hex hea,,Exclude
"tapcon 1/4x2 1/2"" 5/16 hex hea",,Exclude
tapcon 1/4x2 5/16 hexhead,,Exclude
tapcon 1/4”x 2” hex head ancho,,Exclude
tapcon 5/16 x 2 1/4,,Exclude
tapcon concrete screws,,Exclude
tapcon screws,,Exclude
tapconn,,Exclude
"tapconn 5/16"" x 1.25""",,Exclude
tapcons,,Exclude
tapcons 1 1/4 x1/4,,Exclude
"tapcons 1 1/4"" hex head",,Exclude
tapcons 1-1/2,,Exclude
"tapcons 1/4"" x 5"" hex head",,Exclude
"tapcons 1/4""x1"" 100/JAR",,Exclude
tapcons 1/4” x 1-1/4” ,,Exclude
tape - 3/4x66 blue,,Exclude
tape - 3/4x66 red,,Exclude
tape - 3/4x66 white,,Exclude
tape vinyl black 3/4 x 60,,Exclude
tapemeasure 100 Ft. ,,Exclude
taps for three 500 MCM,,Exclude
tarp,,Exclude
tarp 10x20,,Exclude
tarps 20' x 10',,Exclude
tarps 8' x 10',,Exclude
task -l v24 100' 30,,Exclude
taxes,,Exclude
tek 5 screws self-drilling scr,,Exclude
tek screw,,Exclude
teks #8 x 1/2 in. Phillips Hea,,Exclude
teks screws,,Exclude
teks self tapping screw,,Exclude
telescoping bracket,,Exclude
telescoping bracket 11” to 18”,,Exclude
telescoping screw gun box rack,,Exclude
tellow phase tape,,Exclude
temp bulbs,,Exclude
temp light cages,,Exclude
temp light strings GL50182LED,,Exclude
temp lighting,,Exclude
temp lighting stringer,,Exclude
temp stringer,,Exclude
temp stringers,,Exclude
temp stringers led,,Exclude
temporary led lights,,Exclude
temporary light stringers,,Exclude
temporary lights 100' string ,,Exclude
temporay light strings led wit,,Exclude
ten port minimum termination b,,Exclude
terminal strip jumper,,Exclude
test smoke cans,,Exclude
tgb 16 Spreader bars,,Exclude
tgb 16 spread bars,,Exclude
tgb-16 spreader bars,,Exclude
thhn #10 solid Black,,Wire
thhn #10 solid black,,Wire
thhn #10 solid green,,Wire
thhn #10 solid red,,Wire
thhn #12 green solid,,Wire
thhn #4 cu,,Wire
thhn #6awg cu black,,Wire
thhn #6awg cu blue,,Wire
thhn #6awg cu red,,Wire
thhn 10 black solid,,Wire
thhn 10 green solid,,Wire
thhn 10 red solid,,Wire
thhn 10 stranded black,,Wire
thhn 10 stranded green,,Wire
thhn 10 stranded white,,Wire
thhn 12 sol grn,,Wire
thhn 12 white,,Wire
thhn 12 wht,,Wire
thhn 6 blk,,Wire
thhn wire 10 Red AWG copper so,,Wire
thhn-12-str-blk-500s,,Wire
thhn-12-str-grn-500s,,Wire
thhn-12-str-red-500s,,Wire
thhn-12-strwht-5003,,Wire
thick strut,,Exclude
thin unistrut,,Exclude
this is for 2 packs of 12 of t,,Exclude
threaded couplers for ground r,,Exclude
threaded ground rods 8',,Exclude
threaded reducer. 3/4” To 1/2”,,Exclude
"threaded reducing bushing 1"" t",,Exclude
threaded ridged nipple,,Exclude
threaded rod,,Exclude
threadless rigid connector 1 1,,Exclude
three gang 1 5/8 deep 1/2 & 3,,Exclude
three gang 1 5/8 deep 1/2 & 3/,,Exclude
three gang white decor plates,,Exclude
"three piece knockout seal 2""",,Exclude
thrifty white panel board (Hom,,Exclude
"tie raps 12"" black",,Exclude
tie wire,,Exclude
tie wire reels,,Exclude
tie wire rolls,,Exclude
"tie wraps 11""",,Exclude
"tie wraps 11"" clear",,Exclude
tie wraps Black 8 Inch Long ,,Exclude
"tie wraps black 6""",,Exclude
time Clock (Tork EWZ 101),,Exclude
titan twsb575g,,Exclude
tmep light stringers,,Exclude
"toggle bolt 1/4""",,Exclude
"toggle bolt 1/4""x3"" phillips d",,Exclude
toggle bolt 3/16 by 3”,,Exclude
toggle bolt 3/16”,,Exclude
toggle bolts,,Exclude
toggle bolts  3/16 x 3”,,Exclude
"toggle bolts 1/4"" by 4"" long",,Exclude
"toggle bolts 3/8"" x 3""",,Exclude
toggle bolts 3/8”,,Exclude
toggle switch RS cover for 190,,Exclude
toggle switch RS covers,,Exclude
toggled 48 in. 16-Watt Dayligh,,Exclude
togler bolts 5/16” x 4”,,Exclude
toilet paper,,Exclude
topaz 1344,,Exclude
topaz 1360,,Exclude
topaz 187A 6” nail plates Or E,,Exclude
topaz cpb13nmsm,,Exclude
"torque time clock, ewz 101/ 1",,Exclude
total,,Exclude
total - INVOICE 9308,,Exclude
total cost,,Exclude
total for both quotes,,Exclude
total lot price,,Exclude
total order cost,,Exclude
total price,,Exclude
total quote,,Exclude
total quote amount,,Exclude
tp477,,Exclude
tp7126,,Exclude
trailer lock,,Exclude
trailer to pull trencher,,Exclude
training,,Exclude
transformer vibration pads,,Exclude
transport surcharge fee,,Exclude
transportation Surcharge,,Exclude
transportation surcharge,,Exclude
trash bag,,Exclude
trash bags,,Exclude
trash bags 55 gl,,Exclude
trench shovel,,Exclude
trim lock edge guard 25' roll,,Exclude
triple A batteries,,Exclude
triple a batteries ,,Exclude
triple barrel polaris bug ( pa,,Exclude
trough 8x8x48 nema 1,,Exclude
trough end caps 8x8,,Exclude
true tape,,Exclude
true tape ideal 31 0160 30,,Exclude
ts-16 Extendable Stud Bracket,,Exclude
tsgb 16/24”,,Exclude
tsgb1624,,Exclude
tube 3M Fire Caulk CP 25WB+,,Exclude
tube commercial fire caulk ( O,,Exclude
tube firecaulk LCI300,,Exclude
tube of silicone,,Exclude
tube silicone,,Exclude
tube silicone 10oz clear,,Exclude
tubes adhesive caulk,,Exclude
tubes clear caulk,,Exclude
tubes clear silicone,,Exclude
tubes fire caulk,,Exclude
tubes firecaulk Spec Seal LCI ,,Exclude
tubes of 2 part epoxy for pole,,Exclude
tubes of No-lox,,Exclude
tubes of clear silicone caulk,,Exclude
tubes of silicone,,Exclude
tubes silicon caulking,,Exclude
turn downs ipex089234,,Exclude
tv combo plates from PO 21-012,,Exclude
two barrel lugs for #6 wire,,Exclude
two gang 1 1/4 rise mud rings,,Exclude
two gang 5/8 rise mud rings,,Exclude
"two gang bell box (w/3-3/4"" KO",,Exclude
two gang bell box blank covers,,Exclude
"two gang bell box exciton 1"" d",,Exclude
two gang bell box extensions,,Exclude
two gang bell box in use cover,,Exclude
two gang bell boxes 5-Hole 1/2,,Exclude
"two gang bell boxes with 7-1"" ",,Exclude
two gang decora cover white,,Exclude
two gang malleable iron blank ,,Exclude
two gang malleable iron box (w,,Exclude
two gang range plate white,,Exclude
two gang weather proof boxes 1,,Exclude
two gang white decor plates,,Exclude
two gang white plate toggle  s,,Exclude
two pole breaker lock square D,,Exclude
tyndall lodging,,Exclude
type A fixtures,,Exclude
type B fixtures,,Exclude
type BR 2 pole 30A Breaker,,Exclude
type D Bateries,,Exclude
type D batteries,,Exclude
type D1E fixtures,,Exclude
type G fixtures,,Exclude
type J 60 amp  600volt fuse,,Exclude
type V1 fixtures,,Exclude
tyvek covering Rolls,,Exclude
u-bolts stainless steel for 1/,,Exclude
ultra shot 115 cadweld shot,,Exclude
"unbranded 7"" mini roller tray ",,Exclude
under door seal  (for office d,,Exclude
uni strut L brackets 4 hole 1,,Exclude
"unibit up to 1""",,Exclude
unibits,,Exclude
unisrut floor brackets,,Exclude
unistrap 1-5/8,,Exclude
unistrut 1-5/8 x 13/16,,Exclude
unistrut 4-hole 45 degree angl,,Exclude
unistrut AB205 L braket,,Exclude
unistrut L bracket,,Exclude
unistrut L bracket P1026,,Exclude
unistrut L brackets,,Exclude
unistrut T brackets,,Exclude
unistrut bases,,Exclude
unistrut post feet,,Exclude
unistrut “L” brackets,,Exclude
unistruts 1-5/8”x10’ long,,Exclude
unistruts 7/8”x10’ long,,Exclude
unit panel ground bars for squ,,Exclude
"unit strut 1-5/8"" x 13/16"" SHA",,Exclude
unitstrut P1067 4 hole  Flat P,,Exclude
unitstrut P1380A 4 hole L sha,,Exclude
universal 905,,Exclude
universal extension,,Exclude
ups charge,,Exclude
upside down marking paint Ora,,Exclude
"upside down marking paint, ora",,Exclude
upsidedown marking paint orang,,Exclude
utility blades,,Exclude
utility box (handy box),,Exclude
utility box (handy box) blank ,,Exclude
valve cvr gask - converter,,Exclude
vanity light (X1002BN-E26),,Exclude
vanity light bulbs (SATCO S398,,Exclude
vanity light fixtures (X1002BN,,Exclude
"vanity light, ELT-X1166PN-E26",,Exclude
vapor tight strip LVTS-34-MVD-,,Exclude
vertical in use covers metal 2,,Exclude
vertical in use covers metal s,,Exclude
vertical metal in use covers,,Exclude
vertical plastic in use cover ,,Exclude
verticle gfi in use cover,,Exclude
verticle gfi plastic in use c,,Exclude
vinyl 3 gang toggle switch cov,,Exclude
vinyl 4 gang toggle switch cov,,Exclude
vinyl gloss black 1 gang plate,,Exclude
vinyl gloss black 2 gang comb,,Exclude
vinyl gloss black 2 gang togg,,Exclude
visqueen,,Exclude
w/p 20 amp gfi,,Exclude
w/p bell box 3/4” hubs 5 hole,,Exclude
w/p bell box 3/4”hubs 3 hole,,Exclude
w/p blank plates,,Exclude
wacker WP1550A Plate Tamper,,Exclude
"wafer head Phillips # 8 x 1/2""",,Exclude
wafer head self-tapping screws,,Exclude
"waffer head #8 x 1/2"" non sel",,Exclude
"waffer head #8 x 1/2"" non self",,Exclude
"waffer head #8 x 1/2"" self ta",,Exclude
"waffer head #8 x 1/2"" self tap",,Exclude
"waffer head 1/2"" self tap scr",,Exclude
"waffer head 1/2"" self tap scre",,Exclude
"waffer head x1/2"" framing scre",,Exclude
"walk behind concrete saw 14"" b",,Exclude
walk behind trencher,,Exclude
wall OC sensors,,Exclude
wall anchor heavy duty metal,,Exclude
wall light,,Exclude
wall mounted ground bar,,Exclude
wall mounted start-stop statio,,Exclude
wall plate,,Exclude
wall plate brown toggle/duple,,Exclude
wallplate,,Exclude
wallplate 1g blank white,,Exclude
warrior wrap tape,,Exclude
washers,,Exclude
wasp spray,,Exclude
wasp spray 18.5 oz,,Exclude
water,,Exclude
water (cases),,Exclude
water 16 oz bottle.,,Exclude
water 16.9 Ounces Bottles,,Exclude
water 24 packs,,Exclude
water bottles,,Exclude
water bottles cases,,Exclude
water case,,Exclude
water cases,,Exclude
water filtration systems,,Exclude
"water grounding clamps 1/2""-1""",,Exclude
water sprayer Model# 1502HDXA,,Exclude
water tank,,Exclude
water tank service,,Exclude
water-proof red/yellow wire nu,,Wire
water/holding tank  082,,Exclude
waterproof silicone caulk,,Exclude
wax crayon,,Exclude
weather head 2”,,Exclude
weather head for 2 inch rigid,,Exclude
weather proof 1 gang blank pla,,Exclude
weather proof 2 gang boxes 5 3,,Exclude
"weather proof 2"" KO seal",,Exclude
weather proof Blank covers,,Exclude
weather proof bell box with (3,,Exclude
weather proof bell boxes w/ 5-,,Exclude
weather proof blank covers,,Exclude
weather proof blank covers Bel,,Exclude
weather proof blank plate BROW,,Exclude
weather proof blue wirenuts,,Exclude
weather proof box 3 hole  3/4,,Exclude
"weather proof box 3 hole 1/2""",,Exclude
weather proof box 3 hole 3/4 h,,Exclude
"weather proof box 3 hub 1/2""",,Exclude
weather proof box 3 hub 3/4,,Exclude
weather proof box 3/4 ko s',,Exclude
weather proof boxes (single ga,,Exclude
weather proof bug eye lights,,Exclude
weather proof cover,,Exclude
weather proof exit sign red si,,Exclude
weather proof gfi receptacles ,,Exclude
weather proof mulberry box wit,,Exclude
weather proof octagon bell box,,Exclude
weather proof receptacles boxe,,Exclude
weather proof single gang blan,,Exclude
weather proof single gang swit,,Exclude
weather proof toggle switch,,Exclude
weather proof vertical recept,,Exclude
weather proof wire nuts,,Exclude
weather proof wire nuts Red,,Exclude
weather proof wire nuts for (2,,Exclude
"weather proofbox 1/2"" hub 5 ho",,Exclude
weather resistant GFCI 20a whi,,Exclude
weather resistant bubble cover,,Exclude
weather resistant gfci,,Exclude
weatherproof 2 1/2” ko seal,,Exclude
weatherproof 2 head emergency ,,Exclude
weatherproof 2” ko seal,,Exclude
weatherproof GFCI White,,Exclude
weatherproof bell SG extension,,Exclude
weatherproof bell box cover si,,Exclude
"weatherproof boxes w/ 3 - 1/2""",,Exclude
weatherproof heavy duty single,,Exclude
weatherproof mc connector,,Exclude
weatherproof wire nut for #12 ,,Exclude
weed killer,,Exclude
weekly toilet service,,Exclude
wet location taps for two #4,,Exclude
wf305,,Exclude
"wheather proof hood 1 gang, ve",,Exclude
whistle,,Exclude
white  # 12 awg THHN ( 500 FOO,,Wire
white  electrical tape,,Exclude
white # 10 thhn Strnded,,Wire
white #10 thhn stranded,,Wire
white #8 thhn CU,,Wire
white 1- gang phone jack wall ,,Exclude
"white 11"" zip ties",,Exclude
white 15 amp 3 way switches - ,,Exclude
white 15 amp 3 way switches to,,Exclude
white 15 amp W/P gfi recept,,Exclude
white 15 amp receptacles - P&S,,Exclude
white 2 gang decora wall plate,,Exclude
white 2 gang plastic blank cov,,Exclude
white 2 gang switch plate cove,,Exclude
white 2-gang blank wall plate,,Exclude
white 20 amp w.p. t.r. GFI,,Exclude
white 20 amp weather resistant,,Exclude
white 20A 2 pole switches,,Exclude
white 20a single pole switch,,Exclude
white 20a wp tr gfi's,,Exclude
white 3 gang decora wall plate,,Exclude
white 3 gang switch plate cove,,Exclude
white 3-way switch,,Exclude
white 30 am dryer outlet,,Exclude
white 30 amp receptacles,,Exclude
white 4/0 Alum,,Wire
white 50 amp receptacles,,Exclude
white Decora Hospital Grade du,,Exclude
white Decora Hospital Grade qu,,Exclude
white Duplex receptacles,,Exclude
white Electrical Tape,,Exclude
white THHN solid,,Wire
white TR/WR 20 amp GFCI,,Exclude
white bang on bushing 3/4”,,Exclude
white blank cover plates,,Exclude
white blanks unbreakables,,Exclude
white decora 2 gang nylon sw p,,Exclude
white decora 20a single recept,,Exclude
white decora cover plates,,Exclude
white decora device plates sin,,Exclude
white decora device plates thr,,Exclude
white decora device plates two,,Exclude
white decora plates,,Exclude
white device plate trim crews,,Exclude
white double duplex rec plates,,Exclude
white dryer/range cover plates,,Exclude
white duplex GFCI's,,Exclude
white duplex outlet plate,,Exclude
white duplex receptacle cover ,,Exclude
white duplex receptacle nylon,,Exclude
white elctrical tape,,Exclude
white elec tape,,Exclude
white elecrical tape,,Exclude
white electric tape,,Exclude
white electrical tap,,Exclude
white electrical tape,,Exclude
white four gang switch plates,,Exclude
white full brim vented,,Exclude
white gfci,,Exclude
white gfi receptacle 20 amp,,Exclude
white inverted marking paint ,,Exclude
white inverted spray paint,,Exclude
white metal 1 gang blanks,,Exclude
white nylon double duplex rece,,Exclude
white nylon duplex receptacle ,,Exclude
white nylon recept plate,,Exclude
white nylon single gang duplex,,Exclude
white phase tape,,Exclude
white phase tape cheap,,Exclude
white plastic 1 gang blanks,,Exclude
white plastic electrical tape,,Exclude
white range receptacle cover p,,Exclude
white rec. 20 amp tp,,Exclude
"white round 4"" blank cover",,Exclude
white round 4/0 blank metal p,,Wire
white round 4/0 blank metal pl,,Wire
white round blank finish plate,,Exclude
white round plastic blank cove,,Exclude
white round plastic blank plat,,Exclude
white silicone calking,,Exclude
white simplex (single) recepta,,Exclude
white single gang blank plate,,Exclude
white single gang plastic blan,,Exclude
white single gang switch plate,,Exclude
white single pole decora switc,,Exclude
